quadrant,tag,stemID,treeID,IDSpp,sprout,recruited,x,y
K02,1502,K02_1502,K02_1502,TEST,,Prior,390,110
K02,1504,K02_1504,K02_1504,TEST,,Prior,380,110
K02,1505,K02_1505,K02_1505,TEST,,Prior,490,290
K03,1072,K03_1072,K03_1072,PONU,,Prior,170,500
K03,1073,K03_1073,K03_1073,TEST,,Prior,450,307
K03,1074,K03_1074,K03_1074,NONI,,Prior,450,193
K04,1225,K04_1225,K04_1225,TEST,,Prior,210,320
K04,1226,K04_1226,K04_1226,TEST,,Prior,150,110
K04,1227,K04_1227,K04_1227,TEST,,Prior,310,340
K04,1228,K04_1228,K04_1228,TEST,,Prior,180,150
K04,1229,K04_1229,K04_1229,TEST,,Prior,300,260
K04,1230,K04_1230,K04_1230,TEST,,Prior,80,200
K04,1231,K04_1231,K04_1231,TEST,,Prior,410,210
K04,1233,K04_1233,K04_1233,TEST,,Prior,370,230
K05,960,K05_960,K05_960,TEST,,Prior,150,350
K05,961,K05_961,K05_961,TEST,,Prior,120,340
K05,962,K05_962,K05_962,TEST,,Prior,190,370
K05,963,K05_963,K05_963,TEST,,Prior,260,380
K05,964,K05_964,K05_964,TEST,,Prior,248,163
K05,965,K05_965,K05_965,TEST,,Prior,490,230
K06,871,K06_871,K06_871,TEST,,Prior,120,0
K06,872,K06_872,K06_872,TEST,,Prior,80,200
K06,873,K06_873,K06_873,DRWI,,Prior,170,260
K06,874,K06_874,K06_874,TEST,,Prior,200,0
K06,875,K06_875,K06_875,TEST,,Prior,250,30
K06,877,K06_877,K06_877,TEST,,Prior,270,190
K06,878,K06_878,K06_878,TEST,,Prior,280,170
K06,879,K06_879,K06_879,TEST,,Prior,300,150
K07,222,K07_222,K07_222,PONU,,Prior,190,480
K07,223,K07_223,K07_223,TEST,,Prior,495,160
K07,52,K07_52,K07_52,TEST,,Prior,310,290
K08,454,K08_454,K08_454,TEST,,Prior,49.5,185
K08,455,K08_455,K08_455,TEST,,Prior,48,147
K08,456,K08_456,K08_456,TEST,,Prior,64,161
K08,457,K08_457,K08_457,TEST,,Prior,80,81
K08,458,K08_458,K08_458,TEST,,Prior,169,187
K08,459,K08_459,K08_459,TEST,,Prior,159.5,39
K08,460,K08_460,K08_460,-999,,Prior,283,409.5
K08,461,K08_461,K08_461,-999,,Prior,476,416
K09,452,K09_452,K09_453,TEST,R1,Prior,134,80
K09,453,K09_453,K09_453,TEST,R1,Prior,134,104
K10,524,K10_524,K10_524,-999,,Prior,110,320
K10,525,K10_525,K10_525,TEST,,Prior,145,375
K10,526,K10_526,K10_526,-999,,Prior,245,190
K10,527,K10_527,K10_527,TEST,,Prior,200,400
K10,528,K10_528,K10_528,-999,,Prior,250,325
K11,563,K11_563,K11_563,TEST,,Prior,390,250
K11,565,K11_565,K11_565,TEST,,Prior,340,210
K11,566,K11_566,K11_566,TEST,,Prior,470,280
K11,567,K11_567,K11_567,TEST,,Prior,230,310
K11,568,K11_568,K11_568,TEST,,Prior,180,290
K11,569,K11_569,K11_569,TEST,,Prior,200,240
K11,570,K11_570,K11_570,TEST,,Prior,70,270
K11,571,K11_571,K11_571,TEST,,Prior,150,330
K11,572,K11_572,K11_572,TEST,,Prior,460,330
K12,538,K12_538,K12_538,TEST,,Prior,500,2
K12,599,K12_599,K12_599,CRHO,,Prior,86,160
K12,600,K12_600,K12_600,TEST,,Prior,57,175
K13,2930,K13_2930,K13_2930,PONU,,Prior,325,260
K13,446,K13_446,K13_446,CRHO,,Prior,390,310
K13,448,K13_448,K13_448,CRHO,,Prior,60,90
K13,450,K13_450,K13_450,CRHO,,Prior,375,300
K14,190,K14_190,K14_190,TEST,,Prior,125,275
K14,192,K14_192,K14_192,TEST,,Prior,322,342
K14,194,K14_194,K14_194,TEST,,Prior,490,149
K15,134,K15_134,K15_134,TEST,,Prior,56,194
K15,135,K15_135,K15_135,TEST,,Prior,65,267
K15,136,K15_136,K15_136,TEST,,Prior,239,474
K15,137,K15_137,K15_137,CRHO,,Prior,390,198
K15,138,K15_138,K15_138,CRHO,,Prior,400,230
K15,140,K15_140,K15_140,-999,,Prior,430,305
K16,102,K16_102,K16_102,TEST,,Prior,157,350
K16,103,K16_103,K16_103,CRHO,,Prior,271,355
K16,104,K16_104,K16_104,TEST,,Prior,278,298
K16,105,K16_105,K16_105,-999,,Prior,345,415
K16,106,K16_106,K16_106,TEST,,Prior,285,375
K16,107,K16_107,K16_107,TEST,,Prior,375,246
K16,108,K16_108,K16_108,TEST,,Prior,345,250
K16,109,K16_109,K16_109,CRHO,,Prior,233,110
K17,189,K17_189,K17_190,CRHO,R1,Prior,317,235
K17,190,K17_190,K17_190,CRHO,R1,Prior,317,225
K17,191,K17_191,K17_191,CRHO,,Prior,305,200
K17,192,K17_192,K17_192,CRHO,,Prior,230,114
K17,558,K17_558,K17_558,TEST,,Prior,26,387
K18,101,K18_101,K18_101,TEST,,Prior,94,269
K18,487,K18_487,K18_487,CAPA,,Prior,229,393
K18,488,K18_488,K18_488,CAPA,,Prior,217,463
K18,489,K18_489,K18_489,CAPA,,Prior,332,262
K18,490,K18_490,K18_490,CAPA,,Prior,354,223
K18,491,K18_491,K18_491,-999,,Prior,220,128
K18,492,K18_492,K18_492,TEST,,Prior,0,290
K18,493,K18_493,K18_493,-999,,Prior,141,67
K18,494,K18_494,K18_494,TEST,,Prior,106,50
K19,184,K19_184,K19_184,-999,,Prior,460,218
K19,185,K19_185,K19_185,AMME,,Prior,251,202
K19,187,K19_187,K19_187,TEST,,Prior,54,263
K19,188,K19_188,K19_188,TEST,,Prior,51,452
K20,401,K20_401,K20_401,SACO,,Prior,74,399
K20,404,K20_404,K20_404,MYPA,,Prior,57,326
K20,405,K20_405,K20_405,GEAV,,Prior,170,333
K20,408,K20_408,K20_408,TEST,,Prior,218,116
K20,409,K20_409,K20_409,-999,,Prior,93,91
K20,411,K20_411,K20_411,SACO,,Prior,398,363
K20,412,K20_412,K20_412,CAPA,,Prior,500,297
K20,413,K20_413,K20_413,-999,,Prior,324,133
K20,414,K20_414,K20_414,TEST,,Prior,309,125
L01,862,L01_862,L01_862,-999,,Prior,375,122
L01,863,L01_863,L01_863,-999,,Prior,295,120
L01,864,L01_864,L01_864,TEST,,Prior,292,0
L01,865,L01_865,L01_865,-999,,Prior,287,20
L01,866,L01_866,L01_866,-999,,Prior,195,0
L01,867,L01_867,L01_867,-999,,Prior,230,80
L01,868,L01_868,L01_868,-999,,Prior,280,60
L01,872,L01_872,L01_872,-999,,Prior,185,295
L01,873,L01_873,L01_873,TEST,,Prior,160,255
L01,874,L01_874,L01_874,-999,,Prior,170,240
L01,875,L01_875,L01_875,-999,,Prior,120,260
L02,1503,L02_1503,L02_1503,TEST,,Prior,30,300
L02,1506,L02_1506,L02_1506,TEST,,Prior,70,310
L02,1507,L02_1507,L02_1507,TEST,,Prior,90,270
L02,1508,L02_1508,L02_1508,TEST,,Prior,100,410
L02,1509,L02_1509,L02_1509,TEST,,Prior,160,470
L02,1510,L02_1510,L02_1510,TEST,,Prior,140,440
L02,1511,L02_1511,L02_1511,TEST,,Prior,350,250
L02,1512,L02_1512,L02_1512,TEST,,Prior,140,400
L02,1513,L02_1513,L02_1513,TEST,,Prior,480,460
L02,1514,L02_1514,L02_1514,TEST,R1,Prior,280,190
L02,1515,L02_1515,L02_1514,TEST,R1,Prior,280,240
L02,1516,L02_1516,L02_1514,TEST,R1,Prior,230,160
L02,1517,L02_1517,L02_1517,TEST,,Prior,120,160
L02,1518,L02_1518,L02_1518,TEST,,Prior,140,50
L02,1519,L02_1519,L02_1519,TEST,,Prior,290,100
L02,1520,L02_1520,L02_1520,TEST,,Prior,390,30
L02,1521,L02_1521,L02_1521,TEST,,Prior,440,150
L03,1075,L03_1075,L03_1075,TEST,,Prior,500,350
L03,1076,L03_1076,L03_1076,TEST,,Prior,15,250
L03,1077,L03_1077,L03_1077,-999,,Prior,90,362
L03,1078,L03_1078,L03_1078,TEST,,Prior,30,270
L03,1079,L03_1079,L03_1079,NONI,,Prior,200,465
L03,1080,L03_1080,L03_1080,TEST,,Prior,180,210
L03,1081,L03_1081,L03_1081,TEST,,Prior,370,165
L03,1082,L03_1082,L03_1082,NONI,,Prior,410,60
L03,1083,L03_1083,L03_1083,NONI,,Prior,420,0
L04,1234,L04_1234,L04_1234,TEST,,Prior,80,130
L04,1235,L04_1235,L04_1235,TEST,,Prior,120,130
L04,1236,L04_1236,L04_1236,TEST,,Prior,90,120
L04,1238,L04_1238,L04_1238,TEST,,Prior,0,50
L04,1240,L04_1240,L04_1240,NONI,,Prior,150,260
L04,1241,L04_1241,L04_1241,TEST,,Prior,390,430
L04,1242,L04_1242,L04_1242,TEST,,Prior,90,500
L04,1243,L04_1243,L04_1243,TEST,,Prior,170,500
L04,1244,L04_1244,L04_1244,TEST,,Prior,150,460
L04,1245,L04_1245,L04_1245,TEST,,Prior,370,340
L04,1246,L04_1246,L04_1246,TEST,,Prior,390,390
L04,1247,L04_1247,L04_1247,TEST,,Prior,430,160
L04,1248,L04_1248,L04_1248,TEST,,Prior,430,150
L04,1249,L04_1249,L04_1249,TEST,,Prior,420,110
L04,1250,L04_1250,L04_1250,TEST,,Prior,390,110
L04,1251,L04_1251,L04_1251,TEST,,Prior,390,80
L04,1252,L04_1252,L04_1252,TEST,,Prior,420,110
L04,1253,L04_1253,L04_1253,TEST,,Prior,310,140
L04,1254,L04_1254,L04_1254,TEST,,Prior,280,170
L04,1255,L04_1255,L04_1255,TEST,,Prior,310,0
L04,1256,L04_1256,L04_1256,TEST,,Prior,330,10
L04,1257,L04_1257,L04_1257,TEST,,Prior,460,0
L04,2397,L04_2397,L04_2397,TEST,,Prior,30,130
L05,966,L05_966,L05_966,TEST,,Prior,20,70
L05,967,L05_967,L05_967,TEST,,Prior,180,180
L05,968,L05_968,L05_968,TEST,,Prior,183,306
L05,969,L05_969,L05_969,PONU,,Prior,110,368
L05,970,L05_970,L05_970,TEST,,Prior,223,320
L05,971,L05_971,L05_971,TEST,,Prior,322,340
L05,972,L05_972,L05_972,TEST,,Prior,310,300
L05,973,L05_973,L05_973,TEST,,Prior,350,345
L05,975,L05_975,L05_975,-999,,Prior,450,296
L06,880,L06_880,L06_880,PONU,,Prior,140,180
L06,881,L06_881,L06_881,TEST,,Prior,150,240
L06,882,L06_882,L06_882,TEST,,Prior,330,230
L07,224,L07_224,L07_224,TEST,,Prior,200,0
L07,225,L07_225,L07_225,TEST,,Prior,230,0
L07,226,L07_226,L07_226,PONU,,Prior,220,130
L07,228,L07_228,L07_228,TEST,,Prior,270,270
L07,2399,L07_2399,L07_2399,PONU,,Prior,220,190
L07,53,L07_53,L07_53,TEST,,Prior,420,410
L07,54,L07_54,L07_54,TEST,,Prior,410,320
L07,55,L07_55,L07_55,TEST,,Prior,410,110
L07,56,L07_56,L07_56,TEST,,Prior,360,110
L07,57,L07_57,L07_57,TEST,,Prior,400,110
L07,58,L07_58,L07_58,-999,,Prior,470,290
L08,463,L08_463,L08_463,TEST,,Prior,448,8
L08,464,L08_464,L08_464,TEST,,Prior,447,26.5
L09,2334,L09_2334,L09_2334,TEST,,Prior,470,430
L09,686,L09_686,L09_686,TEST,,Prior,160,120
L09,687,L09_687,L09_687,TEST,,Prior,250,300
L09,689,L09_689,L09_689,TEST,R1,Prior,470,230
L09,690,L09_690,L09_689,TEST,R1,Prior,460,220
L10,2332,L10_2332,L10_2332,TEST,R1,Prior,430,405
L10,529,L10_529,L10_529,TEST,,Prior,0,393
L10,530,L10_530,L10_530,TEST,,Prior,110,320
L10,531,L10_531,L10_531,TEST,,Prior,80,310
L10,532,L10_532,L10_532,TEST,,Prior,230,190
L10,534,L10_534,L10_534,TEST,,Prior,224,20
L10,535,L10_535,L10_535,TEST,,Prior,240,52
L10,536,L10_536,L10_2332,TEST,R1,Prior,410,375
L10,537,L10_537,L10_537,SACO,,Prior,375,215
L11,573,L11_573,L11_575,TEST,R2,Prior,0,340
L11,574,L11_574,L11_575,TEST,R2,Prior,0,320
L11,575,L11_575,L11_575,TEST,R2,Prior,35,350
L11,576,L11_576,L11_576,TEST,,Prior,186,395
L11,577,L11_577,L11_577,TEST,,Prior,500,320
L11,578,L11_578,L11_578,TEST,,Prior,420,300
L12,539,L12_539,L12_539,-999,,Prior,75,89
L12,540,L12_540,L12_540,TEST,,Prior,177,395
L12,541,L12_541,L12_541,PONU,,Prior,434,485
L12,542,L12_542,L12_542,TEST,,Prior,475,410
L12,543,L12_543,L12_543,NONI,,Prior,423,244
L12,544,L12_544,L12_544,CAPA,,Prior,390,233
L12,545,L12_545,L12_545,CAPA,,Prior,458,0
L12,546,L12_546,L12_546,TEST,,Prior,474,15
L13,451,L13_451,L13_451,-999,,Prior,15,20
L13,452,L13_452,L13_452,-999,,Prior,420,400
L14,195,L14_195,L14_195,-999,,Prior,74,434
L14,196,L14_196,L14_196,TEST,,Prior,57,420
L14,197,L14_197,L14_197,CRHO,,Prior,280,392
L14,198,L14_198,L14_198,-999,,Prior,260,350
L14,200,L14_200,L14_200,TEST,,Prior,487,440
L15,501,L15_501,L15_501,CRHO,,Prior,22,413
L15,502,L15_502,L15_502,CRHO,,Prior,56,352
L15,503,L15_503,L15_503,SACO,,Prior,109,10
L15,504,L15_504,L15_504,CAPA,,Prior,198,84
L15,505,L15_505,L15_505,TEST,,Prior,238,71
L15,506,L15_506,L15_506,-999,,Prior,341,223
L15,507,L15_507,L15_507,TEST,,Prior,224,374
L15,508,L15_508,L15_508,CRHO,,Prior,82,467
L15,509,L15_509,L15_509,-999,,Prior,490,225
L16,111,L16_111,L16_111,-999,,Prior,197,40
L16,112,L16_112,L16_112,TEST,,Prior,0,30
L16,113,L16_113,L16_113,TEST,,Prior,240,210
L16,114,L16_114,L16_114,TEST,,Prior,260,160
L16,115,L16_115,L16_115,TEST,,Prior,290,126
L16,116,L16_116,L16_116,TEST,,Prior,318,126
L16,117,L16_117,L16_117,TEST,,Prior,367,113
L16,118,L16_118,L16_118,-999,,Prior,345,203
L16,119,L16_119,L16_119,TEST,,Prior,305,375
L16,120,L16_120,L16_120,-999,,Prior,250,115
L16,121,L16_121,L16_121,-999,,Prior,250,15
L16,122,L16_122,L16_122,-999,,Prior,500,286
L17,180,L17_180,L17_180,TEST,,Prior,433,428
L17,181,L17_181,L17_181,TEST,,Prior,419,480
L17,182,L17_182,L17_182,TEST,,Prior,447,485
L17,183,L17_183,L17_183,TEST,,Prior,68,390
L17,185,L17_185,L17_185,TEST,,Prior,423,175
L17,187,L17_187,L17_187,-999,,Prior,308,288
L18,141,L18_141,L18_141,-999,,Prior,220,0
L18,142,L18_142,L18_142,CAPA,,Prior,330,0
L18,143,L18_143,L18_143,TEST,,Prior,422,326
L18,144,L18_144,L18_144,CAPA,,Prior,370,395
L18,145,L18_145,L18_145,MYPA,,Prior,304,483
L18,146,L18_146,L18_146,-999,,Prior,95,345
L18,148,L18_148,L18_148,TEST,,Prior,148,500
L18,150,L18_150,L18_150,TEST,,Prior,82,435
L18,151,L18_151,L18_151,TEST,,Prior,112,135
L18,2331,L18_2331,L18_2331,TEST,,Prior,143,460
L19,147,L19_147,L19_147,-999,,Prior,202,42
L19,175,L19_175,L19_175,AMME,,Prior,0,210
L19,176,L19_176,L19_176,DRWI,,Prior,221,160
L19,177,L19_177,L19_177,TEST,,Prior,208,366
L19,178,L19_178,L19_178,-999,,Prior,191,270
L19,179,L19_179,L19_179,TEST,,Prior,308,171
L19,180,L19_180,L19_180,TEST,,Prior,314,122
L19,181,L19_181,L19_181,-999,,Prior,208,422
L19,182,L19_182,L19_182,-999,,Prior,392,354
L20,102,L20_102,L20_102,WETR,,Prior,242,378
L20,103,L20_103,L20_103,TEST,,Prior,355,381
L20,104,L20_104,L20_104,TEST,,Prior,364,390
L20,105,L20_105,L20_105,SACO,,Prior,0,149
L20,106,L20_106,L20_106,CAPA,,Prior,201,30
L20,107,L20_107,L20_107,CAPA,,Prior,369,285
L20,109,L20_109,L20_118,DRWI,R1,Prior,468,432
L20,110,L20_110,L20_110,TEST,,Prior,318,486
L20,118,L20_118,L20_118,DRWI,R1,Prior,489,428
L20,124,L20_124,L20_124,CAPA,,Prior,403,284
L20,125,L20_125,L20_125,TEST,,Prior,172,125
M01,869,M01_869,M01_869,NONI,,Prior,140,230
M01,870,M01_870,M01_870,TEST,,Prior,420,110
M01,871,M01_871,M01_871,TEST,,Prior,440,125
M01,876,M01_876,M01_876,TEST,,Prior,440,450
M01,877,M01_877,M01_877,NONI,,Prior,240,430
M01,878,M01_878,M01_878,TEST,,Prior,420,500
M01,879,M01_879,M01_879,TEST,,Prior,270,390
M02,1522,M02_1522,M02_1522,TEST,,Prior,50,400
M02,1524,M02_1524,M02_1524,TEST,,Prior,90,430
M02,1525,M02_1525,M02_1525,TEST,,Prior,360,360
M02,1526,M02_1526,M02_1526,TEST,,Prior,400,320
M02,1527,M02_1527,M02_1527,TEST,,Prior,120,420
M02,1528,M02_1528,M02_1528,DRWI,,Prior,140,210
M02,1529,M02_1529,M02_1529,TEST,,Prior,120,125
M02,1531,M02_1531,M02_1531,TEST,,Prior,400,230
M02,1532,M02_1532,M02_1532,TEST,,Prior,420,90
M02,2286,M02_2286,M02_2286,TEST,,Prior,100,40
M02,2928,M02_2928,M02_2928,TEST,,Prior,90,320
M03,1084,M03_1084,M03_1084,TEST,,Prior,90,0
M03,1085,M03_1085,M03_1085,TEST,,Prior,135,40
M03,1086,M03_1086,M03_1086,TEST,,Prior,150,40
M03,1087,M03_1087,M03_1087,TEST,,Prior,400,60
M03,1088,M03_1088,M03_1088,TEST,,Prior,410,75
M03,1089,M03_1089,M03_1089,TEST,,Prior,440,60
M03,1090,M03_1090,M03_1090,TEST,,Prior,0,212
M03,1091,M03_1091,M03_1091,TEST,,Prior,80,292
M03,1092,M03_1092,M03_1092,TEST,,Prior,80,307
M03,1093,M03_1093,M03_1093,TEST,,Prior,165,397
M03,1094,M03_1094,M03_1094,TEST,,Prior,85,470
M03,1095,M03_1095,M03_1095,TEST,,Prior,260,280
M03,1096,M03_1096,M03_1096,TEST,,Prior,290,230
M03,1097,M03_1097,M03_1097,TEST,,Prior,5,270
M03,1099,M03_1099,M03_1099,TEST,,Prior,390,385
M03,1100,M03_1100,M03_1100,TEST,,Prior,400,350
M03,1301,M03_1301,M03_1301,TEST,,Prior,310,445
M03,1302,M03_1302,M03_1302,TEST,,Prior,340,463
M03,1303,M03_1303,M03_1303,TEST,,Prior,150,470
M04,1258,M04_1258,M04_1258,TEST,,Prior,75,30
M04,1259,M04_1259,M04_1259,TEST,,Prior,80,10
M04,1260,M04_1260,M04_1260,TEST,,Prior,320,110
M04,1261,M04_1261,M04_1261,TEST,,Prior,190,40
M04,1262,M04_1262,M04_1262,TEST,,Prior,240,60
M04,1264,M04_1264,M04_1264,TEST,,Prior,250,100
M04,1265,M04_1265,M04_1265,TEST,,Prior,270,90
M04,1266,M04_1266,M04_1266,TEST,,Prior,280,90
M04,1268,M04_1268,M04_1268,TEST,,Prior,50,340
M04,1269,M04_1269,M04_1269,TEST,,Prior,180,370
M04,1270,M04_1270,M04_1270,TEST,,Prior,250,370
M04,1271,M04_1271,M04_1271,TEST,,Prior,210,340
M04,1273,M04_1273,M04_1273,TEST,,Prior,440,370
M05,976,M05_976,M05_976,DRWI,,Prior,120,30
M05,977,M05_977,M05_977,TEST,,Prior,480,430
M05,978,M05_978,M05_978,TEST,,Prior,180,470
M06,883,M06_883,M06_883,-999,,Prior,50,60
M06,884,M06_884,M06_884,TEST,,Prior,230,140
M06,885,M06_885,M06_885,TEST,,Prior,240,130
M06,886,M06_886,M06_886,TEST,,Prior,230,40
M06,887,M06_887,M06_887,TEST,,Prior,240,180
M07,229,M07_229,M07_229,TEST,,Prior,20,460
M07,230,M07_230,M07_230,TEST,,Prior,130,415
M07,231,M07_231,M07_231,TEST,,Prior,90,495
M07,59,M07_59,M07_59,TEST,,Prior,130,340
M07,60,M07_60,M07_60,TEST,,Prior,160,350
M07,61,M07_61,M07_61,TEST,,Prior,0,190
M07,62,M07_62,M07_62,TEST,,Prior,13,208
M08,465,M08_465,M08_465,TEST,,Prior,207,464
M08,466,M08_466,M08_466,TEST,,Prior,320,473
M08,467,M08_467,M08_467,TEST,,Prior,143,200
M09,168,M09_168,M09_176,TEST,R1,Prior,350,70
M09,169,M09_169,M09_176,TEST,R1,Prior,360,117
M09,170,M09_170,M09_176,TEST,R1,Prior,360,160
M09,171,M09_171,M09_176,TEST,R1,Prior,380,110
M09,172,M09_172,M09_176,TEST,R1,Prior,380,125
M09,173,M09_173,M09_176,TEST,R1,Prior,390,103
M09,174,M09_174,M09_176,TEST,R1,Prior,420,103
M09,175,M09_175,M09_176,TEST,R1,Prior,420,130
M09,176,M09_176,M09_176,TEST,R1,Prior,500,140
M09,177,M09_177,M09_176,TEST,R1,Prior,60,70
M09,178,M09_178,M09_176,TEST,R1,Prior,15,120
M09,179,M09_179,M09_176,TEST,R1,Prior,460,120
M09,180,M09_180,M09_181,TEST,R2,Prior,475,300
M09,181,M09_181,M09_181,TEST,R2,Prior,475,310
M09,691,M09_691,M09_691,TEST,,Prior,30,370
M09,692,M09_692,M09_692,TEST,,Prior,60,370
M09,693,M09_693,M09_693,TEST,,Prior,120,180
M09,694,M09_694,M09_694,TEST,,Prior,100,180
M09,695,M09_695,M09_695,TEST,,Prior,130,200
M09,696,M09_696,M09_696,TEST,,Prior,370,0
M09,697,M09_697,M09_697,TEST,,Prior,250,220
M09,698,M09_698,M09_698,TEST,,Prior,260,210
M09,699,M09_699,M09_699,NONI,,Prior,450,180
M09,700,M09_700,M09_700,TEST,,Prior,485,130
M10,538,M10_538,M10_538,TEST,,Prior,60,350
M10,539,M10_539,M10_539,TEST,,Prior,190,230
M10,540,M10_540,M10_540,TEST,,Prior,215,218
M10,541,M10_541,M10_541,TEST,,Prior,210,150
M10,542,M10_542,M10_542,TEST,,Prior,180,95
M10,543,M10_543,M10_543,TEST,,Prior,170,90
M10,559,M10_559,M10_559,TEST,,Prior,400,121
M10,560,M10_560,M10_560,TEST,,Prior,339,141
M10,561,M10_561,M10_561,TEST,,Prior,363,153
M10,562,M10_562,M10_562,TEST,,Prior,290,193
M10,564,M10_564,M10_564,-999,,Prior,383,180
M10,565,M10_565,M10_565,TEST,,Prior,188,135
M10,566,M10_566,M10_566,TEST,,Prior,181,205
M11,579,M11_579,M11_579,TEST,,Prior,40,150
M11,580,M11_580,M11_580,TEST,,Prior,55,50
M11,582,M11_582,M11_582,-999,,Prior,290,160
M11,584,M11_584,M11_584,CRHO,,Prior,490,260
M11,585,M11_585,M11_585,CRHO,,Prior,330,190
M11,586,M11_586,M11_586,CRHO,R1,Prior,340,280
M11,587,M11_587,M11_586,CRHO,R1,Prior,370,280
M11,588,M11_588,M11_588,CRHO,,Prior,350,300
M11,589,M11_589,M11_589,TEST,,Prior,340,360
M11,590,M11_590,M11_590,TEST,,Prior,320,380
M11,591,M11_591,M11_586,CRHO,R1,Prior,270,330
M11,592,M11_592,M11_592,-999,,Prior,240,15
M12,547,M12_547,M12_547,TEST,,Prior,249,48
M12,548,M12_548,M12_548,PONU,,Prior,135,140
M12,549,M12_549,M12_549,-999,,Prior,110,410
M12,550,M12_550,M12_550,TEST,,Prior,213,470
M13,453,M13_453,M13_453,PONU,,Prior,15,280
M13,454,M13_454,M13_454,-999,,Prior,33,0
M13,455,M13_455,M13_455,PONU,,Prior,89,215
M13,456,M13_456,M13_456,PONU,,Prior,165,285
M13,457,M13_457,M13_457,-999,,Prior,165,257
M13,458,M13_458,M13_458,PONU,,Prior,130,180
M13,459,M13_459,M13_459,-999,,Prior,265,285
M13,460,M13_460,M13_460,-999,,Prior,300,243
M13,461,M13_461,M13_461,PONU,,Prior,385,245
M13,462,M13_462,M13_462,TEST,,Prior,325,265
M13,463,M13_463,M13_463,TEST,,Prior,350,380
M13,464,M13_464,M13_464,TEST,,Prior,335,365
M13,465,M13_465,M13_465,-999,,Prior,410,35
M13,466,M13_466,M13_466,TEST,,Prior,440,110
M13,467,M13_467,M13_467,TEST,,Prior,440,160
M13,469,M13_469,M13_469,PONU,,Prior,420,175
M13,470,M13_470,M13_470,TEST,,Prior,230,35
M13,471,M13_471,M13_471,TEST,,Prior,230,35
M14,439,M14_439,M14_439,TEST,,Prior,480,16
M14,440,M14_440,M14_440,TEST,,Prior,490,76
M14,441,M14_441,M14_441,CRHO,,Prior,330,323
M14,442,M14_442,M14_442,CRHO,,Prior,355,323
M14,444,M14_444,M14_444,CRHO,,Prior,297,378
M14,445,M14_445,M14_445,CRHO,,Prior,95,423
M14,446,M14_446,M14_446,CRHO,,Prior,287,480
M14,449,M14_449,M14_449,CRHO,,Prior,340,450
M14,450,M14_450,M14_450,-999,,Prior,500,380
M15,510,M15_510,M15_510,CRHO,,Prior,165,264
M15,511,M15_511,M15_511,-999,,Prior,150,366
M15,512,M15_512,M15_512,-999,,Prior,84,403
M15,513,M15_513,M15_513,TEST,,Prior,55,440
M15,514,M15_514,M15_514,TEST,,Prior,197,377
M15,515,M15_515,M15_515,CRHO,,Prior,192,50
M15,516,M15_516,M15_516,CRHO,,Prior,254,141
M15,517,M15_517,M15_517,CRHO,,Prior,290,152
M15,518,M15_518,M15_518,CRHO,,Prior,241,31
M15,519,M15_519,M15_519,CRHO,,Prior,271,49
M15,520,M15_520,M15_520,CAPA,,Prior,276,188
M15,521,M15_521,M15_521,TEST,,Prior,238,227
M15,522,M15_522,M15_522,DRWI,,Prior,370,103
M15,523,M15_523,M15_523,TEST,,Prior,388,146
M15,524,M15_524,M15_524,CAPA,,Prior,440,89
M15,525,M15_525,M15_525,TEST,,Prior,428,139
M15,526,M15_526,M15_526,CRHO,,Prior,260,280
M15,527,M15_527,M15_527,TEST,,Prior,220,326
M15,528,M15_528,M15_528,TEST,,Prior,307,383
M15,530,M15_530,M15_530,CAPA,,Prior,440,377
M16,123,M16_123,M16_123,TEST,,Prior,500,320
M16,124,M16_124,M16_124,-999,,Prior,10,140
M16,125,M16_125,M16_125,TEST,,Prior,150,40
M16,126,M16_126,M16_126,-999,,Prior,90,0
M16,127,M16_127,M16_127,CAPA,,Prior,250,156
M16,128,M16_128,M16_128,TEST,,Prior,244,230
M16,129,M16_129,M16_129,TEST,,Prior,330,287
M16,130,M16_130,M16_130,TEST,,Prior,405,303
M16,131,M16_131,M16_131,TEST,,Prior,304,460
M16,132,M16_132,M16_132,TEST,,Prior,390,475
M17,176,M17_176,M17_176,TEST,,Prior,402,30
M17,177,M17_177,M17_177,TEST,,Prior,348,90
M17,178,M17_178,M17_178,TEST,,Prior,117,107
M17,179,M17_179,M17_179,TEST,,Prior,50,431
M18,166,M18_166,M18_166,SACO,,Prior,248,389
M18,167,M18_167,M18_167,NONI,,Prior,364,266
M18,168,M18_168,M18_168,NONI,,Prior,500,209
M18,169,M18_169,M18_169,NONI,,Prior,468,209
M18,170,M18_170,M18_170,TEST,,Prior,99,73
M18,171,M18_171,M18_171,TEST,,Prior,40,92
M18,172,M18_172,M18_172,SACO,,Prior,59,20
M18,173,M18_173,M18_173,TEST,,Prior,210,10
M18,174,M18_174,M18_174,GEAV,,Prior,88,16
M18,176,M18_176,M18_176,SACO,,Prior,245,414
M19,133,M19_133,M19_133,NONI,,Prior,165,203
M19,134,M19_134,M19_134,TEST,,Prior,34,161
M19,135,M19_135,M19_135,GEAV,,Prior,130,210
M19,136,M19_136,M19_136,TEST,,Prior,104,272
M19,137,M19_137,M19_137,GEAV,,Prior,205,225
M19,139,M19_139,M19_139,-999,,Prior,162,480
M19,140,M19_140,M19_140,-999,,Prior,220,404
M19,141,M19_141,M19_141,-999,,Prior,451,101
M19,142,M19_142,M19_142,GEAV,,Prior,303,366
