quadrant,tag,stemID,treeID,IDSpp,sprout,recruited,x,y,dbh,condition,crown_position,shape,damage,observation,ExactDate,censusID
S14,521,S14_521,S14_521,CAPA,,Prior,340,440,10.6,M,-999,,,,2/8/2024,2024
S14,522,S14_522,S14_522,SACO,,Prior,400,480,6.7,V,DO,,,,2/8/2024,2024
S14,523,S14_523,S14_523,TEST,,Prior,160,440,9.9,V,CD,Z,,,2/8/2024,2024
S14,524,S14_524,S14_524,TEST,R1,Prior,180,380,8.4,V,IN,I,,placa mirando al suelo,2/8/2024,2024
S14,525,S14_525,S14_524,TEST,R1,Prior,190,380,6.5,V,IN,I,,,2/8/2024,2024
S14,526,S14_526,S14_527,TEST,R2,Prior,25,485,10.4,V,CD,r,,,2/8/2024,2024
S14,527,S14_527,S14_527,TEST,R2,Prior,0,436,11.8,V,CD,r,,,2/8/2024,2024
S14,528,S14_528,S14_528,TEST,R3,Prior,130,340,7.5,V,CD,,,,2/8/2024,2024
S14,529,S14_529,S14_528,TEST,R3,Prior,110,280,7,V,CD,,,,2/8/2024,2024
S14,530,S14_530,S14_530,TEST,,Prior,170,90,8.1,V,IN,,,,2/8/2024,2024
S15,584,S15_584,S15_584,TEST,,Prior,3,386,26,V,CD,,,,2/8/2024,2024
S15,585,S15_585,S15_585,-999,,Prior,86,430,-999,A,-999,-999,,No encontrado,2/8/2024,2024
S15,586,S15_586,S15_586,TEST,R1,Prior,67,104,12.5,V,CD,,,,2/8/2024,2024
S15,587,S15_587,S15_586,TEST,R1,Prior,77,16,11.5,V,CD,,,,2/8/2024,2024
S15,588,S15_588,S15_586,TEST,R1,Prior,68,4,8.5,V,CD,,,,2/8/2024,2024
S15,589,S15_589,S15_589,TEST,,Prior,88,4,7,V,CD,,,dap medido más arriba,2/8/2024,2024
S15,590,S15_590,S15_590,TEST,,Prior,194,108,8.1,V,CD,,,,2/8/2024,2024
S15,592,S15_592,S15_592,DRWI,,Prior,298,252,12.3,V,CD,,,,2/8/2024,2024
S15,593,S15_593,S15_593,SACO,,Prior,308,210,8.8,V,CD,,,,2/8/2024,2024
S15,595,S15_595,S15_595,DRWI,,Prior,3,300,9.3,V,EM,,,coordenadas al revés (x=3 y=300),2/8/2024,2024
S15,596,S15_596,S15_596,TEST,,Prior,68,436,7.1,V,CD,,,coordenadas al revés (x=68  y=436 -> correcto),2/8/2024,2024
S15,597,S15_597,S15_597,TEST,,Prior,405,242,9.1,V,CD,,,,2/8/2024,2024
S15,598,S15_598,S15_598,TEST,,Prior,180,338,17.2,V,CD,,,,2/8/2024,2024
S16,198,S16_198,S16_198,CAPA,,Prior,23,187,6.3,V,BD,I,,,2/8/2024,2024
S16,199,S16_199,S16_199,CAPA,,Prior,39,295,6.6,V,BD,A,,,2/8/2024,2024
S16,428,S16_428,S16_428,NONI,,Prior,250,420,48.5,V,EM,,,,2/8/2024,2024
S16,429,S16_429,S16_429,NONI,,Prior,360,195,36.2,V,EM,,,es coihue,2/8/2024,2024
S16,430,S16_430,S16_430,CAPA,,Prior,290,120,8.8,V,BD,A,,,2/8/2024,2024
S16,431,S16_431,S16_431,SACO,,Prior,235,104,-999,A,-999,-999,,no encontrado,2/8/2024,2024
S16,433,S16_433,S16_433,TEST,,Prior,90,95,7.8,M,-999,,,se sacó placa,2/8/2024,2024
S17,121,S17_121,S17_121,TEST,,Prior,437,272,44.6,V,CD,,,,2/8/2024,2024
S17,122,S17_122,S17_122,TEST,,Prior,500,0,-999,A,-999,-999,,no encontrado,2/8/2024,2024
S17,123,S17_123,S17_123,CAPA,,Prior,459,73,16.5,E,IN,,,,2/8/2024,2024
S17,124,S17_124,S17_124,TEST,,Prior,435,70,36.8,V,DO,,,,2/8/2024,2024
S17,125,S17_125,S17_125,TEST,,Prior,224,77,14.9,V,BD,A,,,2/8/2024,2024
S17,127,S17_127,S17_127,TEST,,Prior,222,335,-999,A,-999,-999,,No encontrado,2/8/2024,2024
S17,129,S17_129,S17_129,CAPA,,Prior,63,155,7.1,V,BD,,Dq,,2/8/2024,2024
S17,131,S17_131,S17_131,CAPA,,Prior,47,236,-999,M,-999,,,se cayó y sacó placa,2/8/2024,2024
S18,108,S18_108,S18_108,CAPA,,Prior,115,438,-999,M,-999,,,se sacó placa,2/8/2024,2024
S18,110,S18_110,S18_110,CAPA,,Prior,28,95,24,V,CD,A,,,2/8/2024,2024
S18,181,S18_181,S18_181,CRHO,,Prior,490,244,6.2,V,BD,A,,,2/8/2024,2024
S18,452,S18_452,S18_452,DRWI,,Prior,372,381,17.3,V,DO,,,,2/8/2024,2024
S18,454,S18_454,S18_454,CAPA,,Prior,156,53,7.2,V,CD,Z,,,2/8/2024,2024
S18,455,S18_455,S18_455,-999,,Prior,80,86,-999,M,-999,,Dq,se quebró,2/8/2024,2024
S19,449,S19_449,S19_449,DRWI,,Prior,0,274,29.9,V,DO,A,,,2/8/2024,2024
S19,506,S19_506,S19_506,TEST,,Prior,0,280,12.4,M,BD,r,,,2/8/2024,2024
S19,507,S19_507,S19_507,TEST,,Prior,230,330,11.1,M,BD,r,,,2/8/2024,2024
S19,508,S19_508,S19_508,TEST,,Prior,140,370,5.1,M,BD,r,,,2/8/2024,2024
S20,191,S20_191,S20_191,CAPA,,Prior,44,144,5.7,M,-999,r,Dq,dq,2/8/2024,2024
S20,2972,S20_2972,S20_2972,DRWI,,Prior,360,499,25.5,V,EM,,,se cambió placa a 2972,2/8/2024,2024
S20,442,S20_442,S20_442,TEST,,Prior,140,452,-999,A,-999,-999,,No encontrado,2/8/2024,2024
S20,443,S20_443,S20_443,TEST,,Prior,254,400,-999,A,-999,-999,,No encontrado,2/8/2024,2024
S20,444,S20_444,S20_444,TEST,R1,Prior,330,411,8.5,V,IN,Z,,,2/8/2024,2024
S20,445,S20_445,S20_444,TEST,R1,Prior,321,395,6.7,V,IN,Z,,,2/8/2024,2024
S20,447,S20_447,S20_447,TEST,,Prior,264,295,5.5,M,-999,r,,,2/8/2024,2024
S20,448,S20_448,S20_448,TEST,,Prior,452,248,6.8,M,-999,r,,,2/8/2024,2024
T01,935,T01_935,T01_935,TEST,,Prior,80,365,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T01,938,T01_938,T01_938,TEST,,Prior,170,345,17.9,V,BD,r,,,2/8/2024,2024
T01,939,T01_939,T01_939,TEST,,Prior,30,210,11.5,V,BD,I,,,2/8/2024,2024
T01,940,T01_940,T01_940,TEST,,Prior,200,190,16.5,V,CD,,,,2/8/2024,2024
T01,941,T01_941,T01_941,TEST,,Prior,150,410,20,V,IN,I,,,2/8/2024,2024
T01,942,T01_942,T01_942,TEST,,Prior,205,410,19.2,V,CD,,,,2/8/2024,2024
T01,943,T01_943,T01_943,TEST,,Prior,223,425,20.5,V,CD,,,es tepu,2/8/2024,2024
T01,944,T01_944,T01_944,TEST,,Prior,105,210,17.9,V,IN,I,,,2/8/2024,2024
T01,945,T01_945,T01_945,TEST,,Prior,200,190,11.3,V,IN,I,,,2/8/2024,2024
T01,946,T01_946,T01_946,TEST,,Prior,210,230,18.3,V,IN,I,,,2/8/2024,2024
T01,947,T01_947,T01_947,TEST,,Prior,210,180,14.7,V,IN,I,,,2/8/2024,2024
T01,948,T01_948,T01_948,TEST,,Prior,245,270,14,V,IN,I,,proyección lineal,2/8/2024,2024
T01,949,T01_949,T01_949,TEST,,Prior,190,395,15.9,V,CD,A,,,2/8/2024,2024
T01,950,T01_950,T01_950,TEST,,Prior,223,370,11,V,IN,I,,,2/8/2024,2024
T01,951,T01_951,T01_951,TEST,,Prior,250,395,11,V,IN,Z,,,2/8/2024,2024
T01,952,T01_952,T01_952,TEST,,Prior,328,410,5.8,V,IN,,,,2/8/2024,2024
T01,953,T01_953,T01_953,TEST,,Prior,450,450,8.5,V,IN,Z,,,2/8/2024,2024
T01,954,T01_954,T01_954,TEST,,Prior,500,210,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T02,1585,T02_1585,T02_1585,TEST,,Prior,30,380,9.5,V,CD,,,,2/8/2024,2024
T02,1587,T02_1587,T02_1587,TEST,,Prior,120,430,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T02,1588,T02_1588,T02_1588,TEST,,Prior,150,360,12.5,V,CD,A,,,2/8/2024,2024
T02,290,T02_290,T02_290,TEST,,Prior,295,83,9.4,V,BD,Z,,,2/8/2024,2024
T02,292,T02_292,T02_292,TEST,,Prior,474,54,8.8,V,BD,Z,,,2/8/2024,2024
T02,293,T02_293,T02_293,TEST,,Prior,500,170,5.3,V,IN,Z,,corregido,2/8/2024,2024
T02,294,T02_294,T02_294,TEST,,Prior,350,222,12,V,BD,r,,,2/8/2024,2024
T02,295,T02_295,T02_295,TEST,,Prior,260,219,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T02,296,T02_296,T02_296,TEST,,Prior,220,217,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T03,955,T03_955,T03_955,TEST,,Prior,270,180,15,V,BD,I,,,2/8/2024,2024
T03,956,T03_956,T03_956,TEST,,Prior,20,70,6.5,M,-999,I,,,2/8/2024,2024
T03,957,T03_957,T03_957,TEST,,Prior,25,110,10.5,V,IN,I,,,2/8/2024,2024
T03,958,T03_958,T03_958,TEST,,Prior,65,0,9.7,M,-999,,Dq,dq,2/8/2024,2024
T03,959,T03_959,T03_959,TEST,,Prior,20,150,5.5,Mo,BD,I,,,2/8/2024,2024
T03,960,T03_960,T03_960,TEST,,Prior,23,240,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T03,961,T03_961,T03_961,TEST,,Prior,105,210,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T03,962,T03_962,T03_962,TEST,,Prior,150,430,6.2,V,BD,A,,difícil ver condición y forma,2/8/2024,2024
T03,963,T03_963,T03_963,TEST,,Prior,500,0,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T04,1589,T04_1589,T04_1589,TEST,,Prior,0,480,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T04,1590,T04_1590,T04_1590,-999,,Prior,90,440,11,M,-999,,,corregido,2/8/2024,2024
T04,297,T04_297,T04_297,TEST,,Prior,122,134,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T04,298,T04_298,T04_298,TEST,,Prior,104,268,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T04,299,T04_299,T04_299,TEST,,Prior,136,288,8.9,Mo,BD,r,,,2/8/2024,2024
T04,300,T04_300,T04_300,TEST,,Prior,75,42,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T04,475,T04_475,T04_475,TEST,,Prior,150,320,7.9,V,BD,I,Dq,,2/8/2024,2024
T04,476,T04_476,T04_476,TEST,,Prior,179,297,8.5,V,IN,I,,,2/8/2024,2024
T04,477,T04_477,T04_477,TEST,,Prior,220,332,7.8,V,CD,A,,,2/8/2024,2024
T04,479,T04_479,T04_479,TEST,,Prior,396,105,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T05,1148,T05_1148,T05_1148,CRHO,,Prior,440,220,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T05,1149,T05_1149,T05_1149,TEST,,Prior,290,320,6.4,V,BD,r,,,2/8/2024,2024
T05,1150,T05_1150,T05_1150,CRHO,,Prior,105,15,6.8,M,-999,,,nos llevamos la placa,2/8/2024,2024
T05,1151,T05_1151,T05_1151,TEST,,Prior,220,210,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T05,1152,T05_1152,T05_1152,TEST,,Prior,280,110,10.2,V,IN,I,,bajo ramas,2/8/2024,2024
T05,1153,T05_1153,T05_1153,TEST,,Prior,180,160,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T05,1154,T05_1154,T05_1154,TEST,,Prior,30,70,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T05,1155,T05_1155,T05_1155,TEST,,Prior,0,270,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T05,1156,T05_1156,T05_1156,TEST,,Prior,0,240,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T06,1146,T06_1146,T06_1146,TEST,,Prior,230,360,9.5,V,CD,,,es tepu,2/8/2024,2024
T07,232,T07_232,T07_232,CRHO,,Prior,280,110,12.1,M,-999,I,Dq,rama principal rota,2/8/2024,2024
T07,233,T07_233,T07_233,CRHO,,Prior,280,70,15,V,CD,I,,,2/8/2024,2024
T07,234,T07_234,T07_234,TEST,,Prior,60,150,28.6,V,BD,I,,,2/8/2024,2024
T07,235,T07_235,T07_235,CRHO,,Prior,110,0,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T07,236,T07_236,T07_236,CRHO,,Prior,130,30,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T07,237,T07_237,T07_237,CRHO,,Prior,90,250,10.4,V,BD,I,,,2/8/2024,2024
T08,338,T08_338,T08_338,TEST,,Prior,30,194,6.1,M,-999,,,,2/8/2024,2024
T08,339,T08_339,T08_339,TEST,,Prior,29,206,7.9,M,-999,,,,2/8/2024,2024
T08,340,T08_340,T08_340,TEST,,Prior,37,264,10.2,M,-999,,,,2/8/2024,2024
T08,341,T08_341,T08_341,TEST,,Prior,43,393,7.4,E,CD,,,,2/8/2024,2024
T08,343,T08_343,T08_343,DRWI,,Prior,248,357,10.9,V,CD,,,,2/8/2024,2024
T08,344,T08_344,T08_344,CRHO,,Prior,396,76,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T08,345,T08_345,T08_346,TEST,R1,Prior,401,127,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T08,346,T08_346,T08_346,TEST,R1,Prior,438,127,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T09,227,T09_227,T09_227,DRWI,,Prior,70,110,10.3,V,CD,I,,,2/8/2024,2024
T09,228,T09_228,T09_229,CAPA,R1,Prior,170,110,-999,M,-999,,C,log,2/8/2024,2024
T09,229,T09_229,T09_229,CAPA,R1,Prior,180,100,5.7,M,-999,,Dq,dq,2/8/2024,2024
T09,230,T09_230,T09_230,CAPA,,Prior,420,70,12.6,V,DO,,,,2/8/2024,2024
T09,231,T09_231,T09_231,-999,,Prior,480,375,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T10,829,T10_829,T10_829,-999,,Prior,479,372,43.2,M,BD,,,,2/8/2024,2024
T10,830,T10_830,T10_830,NONI,,Prior,67,60,26.4,V,DO,Z,,con rebrotes,2/8/2024,2024
T10,831,T10_831,T10_831,CRHO,,Prior,466,80,5.5,M,-999,I,Dq,dq,2/8/2024,2024
T10,832,T10_832,T10_832,CRHO,,Prior,457,180,6.1,V,IN,I,,,2/8/2024,2024
T10,834,T10_834,T10_834,TEST,,Prior,271,420,21.4,V,CD,r,,,2/8/2024,2024
T10,835,T10_835,T10_835,DRWI,,Prior,240,500,12,V,DO,,,,2/8/2024,2024
T11,784,T11_784,T11_784,PONU,,Prior,390,320,7.4,V,DO,,,,2/8/2024,2024
T12,584,T12_584,T12_584,SACO,,Prior,480,448,38.4,V,EM,,,,2/8/2024,2024
T12,585,T12_585,T12_585,TEST,,Prior,460,355,16.7,V,BD,r,,,2/8/2024,2024
T12,586,T12_586,T12_586,-999,,Prior,500,279,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T12,588,T12_588,T12_588,CAPA,,Prior,397,412,7.9,V,BD,I,,,2/8/2024,2024
T12,589,T12_589,T12_589,-999,,Prior,346,498,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T12,590,T12_590,T12_590,DRWI,,Prior,156,475.5,11.4,V,DO,,,y=30,2/8/2024,2024
T12,597,T12_597,T12_597,TEST,,Prior,98,137,8.6,Mo,BD,r,,botado con rebrote,2/8/2024,2024
T12,598,T12_598,T12_598,DRWI,,Prior,23,137,9.3,V,CD,,,,2/8/2024,2024
T12,599,T12_599,T12_599,TEST,,Prior,255,88,7.9,V,BD,r,,con rebrote,2/8/2024,2024
T13,901,T13_901,T13_901,-999,,Prior,220,140,46.7,M,-999,,,,2/8/2024,2024
T13,902,T13_902,T13_902,DRWI,,Prior,270,230,9.8,V,DO,,,,2/8/2024,2024
T13,903,T13_903,T13_903,DRWI,,Prior,220,60,15.9,V,DO,,,,2/8/2024,2024
T13,904,T13_904,T13_904,CAPA,,Prior,185,50,7.9,V,CD,,H,con hongos,2/8/2024,2024
T13,905,T13_905,T13_905,DRWI,,Prior,500,200,8.7,V,IN,,,,2/8/2024,2024
T13,907,T13_907,T13_907,CAPA,,Prior,410,470,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T13,908,T13_908,T13_908,DRWI,,Prior,395,230,16.6,V,CD,,,,2/8/2024,2024
T13,909,T13_909,T13_909,DRWI,,Prior,295,340,-999,M,-999,,C,log,2/8/2024,2024
T13,910,T13_910,T13_910,TEST,,Prior,210,270,5.3,V,BD,I,,,2/8/2024,2024
T13,911,T13_911,T13_911,TEST,,Prior,280,290,6.2,V,BD,A,,,2/8/2024,2024
T13,912,T13_912,T13_912,DRWI,,Prior,65,225,10.9,V,CD,I,,,2/8/2024,2024
T14,513,T14_513,T14_513,DRWI,,Prior,250,0,7.3,V,CD,,,,2/8/2024,2024
T14,514,T14_514,T14_514,DRWI,,Prior,222,90,10.5,V,BD,I,,,2/8/2024,2024
T14,515,T14_515,T14_515,DRWI,,Prior,360,210,12.8,V,DO,,,,2/8/2024,2024
T14,516,T14_516,T14_516,PONU,,Prior,371,80,11.6,V,DO,Z,,,2/8/2024,2024
T14,517,T14_517,T14_517,TEST,,Prior,480,260,11.2,V,CD,b,,bifurcado,2/8/2024,2024
T14,518,T14_518,T14_518,TEST,,Prior,35,156,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T15,442,T15_442,T15_442,SACO,,Prior,375,375,30.7,V,EM,,,,2/8/2024,2024
T15,443,T15_443,T15_443,CAPA,,Prior,0,36,5.7,V,CD,,,,2/8/2024,2024
T15,445,T15_445,T15_445,-999,,Prior,100,350,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T16,435,T16_435,T16_435,CAPA,,Prior,278,173,6.2,V,IN,A,,,2/8/2024,2024
T16,436,T16_436,T16_436,CAPA,,Prior,318,143,6,V,IN,A,,,2/8/2024,2024
T16,438,T16_438,T16_438,CAPA,,Prior,318,400,5.8,V,IN,,,,2/8/2024,2024
T16,439,T16_439,T16_439,TEST,,Prior,388,428,33.4,V,DO,I,,,2/8/2024,2024
T16,440,T16_440,T16_440,-999,,Prior,305,500,-999,A,-999,-999,,No encontrado,2/8/2024,2024
T16,441,T16_441,T16_441,-999,,Prior,460,489,26.7,Mo,IN,,Dq,con liana,2/8/2024,2024
T17,111,T17_111,T17_111,CAPA,,Prior,110,355,9.1,V,BD,,,sobre montículo,2/8/2024,2024
T17,112,T17_112,T17_112,CAPA,,Prior,45,354,7.9,V,BD,,,,2/8/2024,2024
T17,113,T17_113,T17_113,TEST,,Prior,15,40,28.2,Mo,BD,I,,con rebrote,2/8/2024,2024
T17,114,T17_114,T17_114,DRWI,,Prior,287,358,7.4,V,BD,b,,bifurcado,2/8/2024,2024
T17,115,T17_115,T17_115,SACO,,Prior,370,240,39.2,V,EM,,,,2/8/2024,2024
T17,116,T17_116,T17_116,SACO,,Prior,500,167,25.9,M,-999,r,,chapa por debajo,2/8/2024,2024
T17,117,T17_117,T17_117,SACO,,Prior,495,167,43.6,V,EM,b,,bifurcada,2/8/2024,2024
T17,118,T17_118,T17_118,LAPH,,Prior,500,420,7,V,IN,,,,2/8/2024,2024
T17,119,T17_119,T17_119,-999,,Prior,450,265,18.1,M,BD,r,,chapa entre troncos,2/8/2024,2024
T18,180,T18_180,T18_180,NONI,,Prior,226,170,58.1,V,EM,,,,2/8/2024,2024
T19,101,T19_101,T19_101,TEST,,Prior,295,243,10.1,V,CD,Z,,,2/8/2024,2024
T19,182,T19_182,T19_182,AMLU,,Prior,500,305,17.3,V,IN,I,,,2/8/2024,2024
T19,183,T19_183,T19_183,TEST,,Prior,333,167,17.5,V,BD,I,,con rebrotes,2/8/2024,2024
T19,509,T19_509,T19_509,TEST,R1,Prior,280,403,6.3,V,IN,I,,r1,2/8/2024,2024
T19,510,T19_510,T19_509,TEST,R1,Prior,340,480,5.9,M,-999,,Dq,r1,2/8/2024,2024
T19,511,T19_511,T19_511,NONI,,Prior,390,445,27.4,V,DO,,,,2/8/2024,2024
T20,133,T20_133,T20_133,-999,,Prior,480,103,-999,A,-999,-999,,no encontrado,2/8/2024,2024
T20,185,T20_185,T20_185,TEST,,Prior,272,206,16.2,Mo,BD,I,,con rebrotes,2/8/2024,2024
T20,186,T20_186,T20_186,TEST,,Prior,132,220,15,V,BD,,,con rebrotes,2/8/2024,2024
T20,187,T20_187,T20_187,TEST,,Prior,247,232,5.4,Mo,BD,I,,con rebrotes,2/8/2024,2024
T20,188,T20_188,T20_188,CAPA,,Prior,224,466,5.5,M,BD,r,De,aplastada,2/8/2024,2024
A01,2301,A01_2301,A01_2301,TEST,,2024,100,260,6.8,V,CD,,,,2/3/2024,2024
A01,2302,A01_2302,A01_2302,TEST,,2024,50,270,6.13,V,CD,,,,2/3/2024,2024
A01,2303,A01_2303,A01_2303,TEST,,2024,170,440,7.8,V,CD,,,,2/3/2024,2024
A02,1451,A02_1451,A02_1451,DRWI,,2024,90,490,5.4,V,CD,,,,2/3/2024,2024
A04,1166,A04_1166,A04_1166,TEST,,2024,93,111,5.3,V,IN,,,,2/3/2024,2024
A04,1171,A04_1171,A04_1171,TEST,,2024,300,170,7.8,V,BD,,,,2/3/2024,2024
A08,2000,A08_2000,A08_2000,TEST,,2024,170,400,8.8,V,CD,,,error en DAP anterior,2/3/2024,2024
A08,545,A08_545,A08_545,TEST,,2024,49,417,5,V,BD,,,,2/3/2024,2024
A10,965,A10_965,A10_965,TEST,,2024,80,375,5.2,V,IN,,,,2/3/2024,2024
A15,2307,A15_2307,A15_2307,DRWI,,2024,175,322,12.6,V,IN,,,,2/3/2024,2024
B01,2998,B01_2998,B01_2998,DRWI,,2024,0,500,5.2,V,CD,,,,2/3/2024,2024
B01,3000,B01_3000,B01_3000,CRHO,,2024,268,0,6.5,V,CD,,,,2/3/2024,2024
B03,2021,B03_2021,B03_2021,TEST,,2024,276,329,13,V,IN,,,,2/3/2024,2024
B03,2920,B03_2920,B03_2920,TEST,,2024,189,225,13.1,V,IN,,,,2/3/2024,2024
B04,2922,B04_2922,B04_2922,TEST,,2024,500,209,5.4,V,IN,,,,2/3/2024,2024
B04,2996,B04_2996,B04_2996,TEST,,2024,408,296,5.4,V,BD,,,,2/3/2024,2024
B04,2997,B04_2997,B04_2997,TEST,,2024,420,305,5,V,IN,,,,2/3/2024,2024
B06,2923,B06_2923,B06_2923,TEST,,2024,460,275,5.7,V,BD,,,AL LADO DE 911,2/3/2024,2024
B07,572,B07_572,B07_572,TEST,,2024,72,291,5.5,V,IN,,,,2/3/2024,2024
B16,16,B16_16,B16_16,AMLU,,2024,353,108,6.4,V,IN,,,,2/3/2024,2024
B17,2926,B17_2926,B17_2926,TEST,,2024,89,359,5.2,V,CD,,,,2/3/2024,2024
B18,387,B18_387,B18_387,TEST,,2024,228,143,5,V,IN,,,,2/3/2024,2024
C11,128,C11_128,C11_128,CRHO,R2,2024,60,205,5.4,E,BD,r,C,,2/4/2024,2024
C11,132,C11_132,C11_132,DRWI,,2024,390,305,5.2,V,BD,A,,,2/4/2024,2024
C12,418,C12_418,C12_418,PONU,,2024,356,256,9.1,V,IN,,,,2/4/2024,2024
C16,74,C16_74,C16_74,NONI,,2024,115,215,21.4,V,DO,,,,2/4/2024,2024
C16,75,C16_75,C16_75,CAPA,,2024,120,235,10,V,IN,r,,confirmar dap Bajo quila,2/4/2024,2024
C17,100,C17_100,C17_100,TEST,,2024,445,345,9.5,V,IN,I,,Ramas encima,2/4/2024,2024
C17,516,C17_516,C17_516,TEST,,2024,250,250,6.4,V,CD,r,,corregir coordenadas,2/4/2024,2024
C17,550,C17_550,C17_550,NONI,,2024,200,50,80.5,M,IN,,Dq,,2/4/2024,2024
C17,68,C17_68,C17_68,TEST,,2024,190,20,8.5,V,IN,,,,2/4/2024,2024
C17,79,C17_79,C17_79,TEST,,2024,250,250,14.7,V,IN,,,,2/4/2024,2024
C19,493,C19_493,C19_493,-999,,2024,450,350,7,M,BD,,Dq,,2/4/2024,2024
C19,8,C19_8,C19_8,-999,,2024,200,300,5.8,M,BD,I,Dq,Muerto inclinado - quebrado sin hojas,2/4/2024,2024
C20,28,C20_28,C20_28,AMLU,R1,2024,316,180,6.8,V,IN,I,,,2/4/2024,2024
C20,29,C20_29,C20_29,CRHO,,2024,450,100,5.1,V,IN,A,,,2/4/2024,2024
C20,399,C20_399,C20_28,AMLU,R1,2024,317,181,5.3,V,BD,I,,Al lado de28 R1,2/4/2024,2024
D02,1460,D02_1460,D02_1460,TEST,,2024,151,41,5.9,V,BD,A,,al lado de 1459,2/4/2024,2024
D07,295,D07_295,D07_295,TEST,,2024,70,370,5.4,V,BD,I,,,2/4/2024,2024
D07,408,D07_408,D07_408,TEST,,2024,500,240,5,V,BD,I,,,2/4/2024,2024
D14,414,D14_414,D14_414,TEST,,2024,136,430,12.2,V,BD,A,,,2/4/2024,2024
D16,25,D16_25,D16_25,TEST,,2024,450,400,5.5,M,BD,r,,,2/4/2024,2024
D17,2300,D17_2300,D17_488,CAPA,R3,2024,50,450,7,V,IN,,,cambió chapa (antes 499),2/4/2024,2024
D17,532,D17_532,D17_529,TEST,R1,2024,130,100,7.4,V,CD,,,,2/4/2024,2024
D18,121,D18_121,D18_121,TEST,,2024,320,500,19.5,V,EM,,,,2/4/2024,2024
D19,12,D19_12,D19_12,-999,,2024,30,300,5.1,M,BD,,,imposible identificar especie,2/4/2024,2024
E01,2315,E01_2315,E01_2315,DRWI,R1,2024,291,211,5.4,V,IN,r,,misma que 1461,2/4/2024,2024
E05,2316,E05_2316,E05_2316,TEST,,2024,160,0,5.2,V,IN,r,,,2/4/2024,2024
E07,2317,E07_2317,E07_2317,TEST,,2024,290,0,5.1,V,BD,b,,bifurcado,2/4/2024,2024
E14,480,E14_480,E14_480,CRHO,,2024,300,200,5,V,BD,r,De,tag abajo,2/4/2024,2024
E15,485,E15_485,E15_485,TEST,,2024,450,450,7,V,BD,r,,,2/4/2024,2024
E17,107,E17_107,E17_465,TEST,R1,2024,200,0,5.2,V,IN,,,podría estar fuera de la parcecla,2/4/2024,2024
E17,118,E17_118,E17_118,TEST,,2024,233,189,6.7,V,BD,I,,,2/4/2024,2024
E17,119,E17_119,E17_119,TEST,,2024,263,390,11,Mo,BD,I,,,2/4/2024,2024
E17,40,E17_40,E17_40,PONU,,2024,406,341,6.4,V,IN,,,,2/4/2024,2024
E17,41,E17_41,E17_41,SACO,,2024,276,441,7,V,IN,,,,2/4/2024,2024
E17,415,E17_415,E17_415,PONU,,2024,388,41,17.5,V,CD,,,,2/4/2024,2024
E17,417,E17_417,E17_417,TEST,,2024,381,308,25,V,CD,,,,2/4/2024,2024
E17,418,E17_418,E17_418,TEST,R2,2024,334,358,29.9,V,EM,,,,2/4/2024,2024
E17,421,E17_421,E17_418,TEST,R2,2024,274,406,23,V,EM,,,,2/4/2024,2024
E17,463,E17_463,E17_463,TEST,,2024,149,0,17.5,V,CD,A,,podría estar fuera de la parcecla,2/4/2024,2024
E17,465,E17_465,E17_465,TEST,R1,2024,200,10,6.7,V,IN,,,podría estar fuera de la parcecla,2/4/2024,2024
E17,466,E17_466,E17_466,DRWI,,2024,138,100,6.8,V,CD,,,,2/4/2024,2024
E17,467,E17_467,E17_467,PONU,,2024,212,212,19,V,CD,,,,2/4/2024,2024
E17,605,E17_605,E17_605,PONU,,2024,460,400,5.6,V,IN,,,,2/4/2024,2024
E20,1997,E20_1997,E20_1997,MYPA,,2024,180,415,5.7,V,BD,I,,,2/4/2024,2024
